Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Warbling Vireo,Vireo gilvus,179023,93589,WAVI,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0108,Grassland,2017,6/27/2017,6:03,6:13,Ryan Trenkamp,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,15,80,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0007,Grassland,2017,7/8/2017,6:41,6:51,Meta Griffin,3,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,19,90,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,5 - 7.5 min,Visualization,,TRUE,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0105,Grassland,2017,5/28/2017,6:24,6:34,Meta Griffin,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,14.60000038,88,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,7.5 - 10 min,Calling,,TRUE,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,,ANTI-0114,Grassland,2017,7/14/2017,9:59,10:09,Justin Hill,3,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,FALSE,FALSE,34,68,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Brown Thrasher,Toxostoma rufum,178627,89979,BRTH,FALSE,TRUE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0182,Grassland,2017,6/27/2017,7:19,7:29,Justin Hill,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,179333,83867,GRSP,FALSE,FALSE,16,81,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,,ANTI-0051,Grassland,2017,6/26/2017,7:37,7:47,Ryan Trenkamp,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,18,83,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
